StateAbbrev,NCESDistrictID,DistrictName,Online_months
OH,3904370,Campbell City,2
OH,3904371,Canton City,5
OH,3904373,Centerville City,10
OH,3904374,Chillicothe City,1
OH,3904375,Cincinnati City,8
OH,3904376,Circleville City,3
OH,3904377,Claymont City,9
OH,3904378,Cleveland Municipal City,10
OH,3904379,Cleveland Heights-University Heights City,10
OH,3904380,Columbus City,10
OH,3904381,Conneaut Area City,10
OH,3904382,Coshocton City,2
OH,3904383,Cuyahoga Falls City,9
OH,3904384,Dayton City,6
OH,3904385,Deer Park Community City,4
OH,3904386,Defiance City,1
OH,3904387,Delaware City,10
OH,3904388,Delphos City,3
OH,3904389,Dover City,4
OH,3904390,East Cleveland City,7
OH,3904391,East Liverpool City,2
OH,3904392,East Palestine City,0
OH,3904393,Eaton Community City,0
OH,3904394,Elyria City,10
OH,3904395,Euclid City,7
OH,3904396,Fairborn City,3
OH,3904397,Fairview Park City,8
OH,3904399,Fostoria City,1
OH,3904400,Franklin City,0
OH,3904401,Fremont City,8
OH,3904402,Galion City,8
OH,3904403,Gallipolis City,1
OH,3904404,Garfield Heights City,10
OH,3904405,Geneva Area City,10
OH,3904406,Girard City,8
OH,3904407,Grandview Heights City,7
OH,3904408,Winton Woods City,8
OH,3904409,Greenville City,5
OH,3904410,Hamilton City,3
OH,3904411,Heath City,0
OH,3904412,Hillsboro City,0
OH,3904413,Huron City,5
OH,3904414,Ironton City,1
OH,3904415,Jackson City,0
OH,3904416,Kent City,10
OH,3904418,Kettering City,6
OH,3904419,Lakewood City,9
OH,3904420,Lancaster City,10
OH,3904421,Lebanon City,1
OH,3904422,Lima City,0
OH,3904423,Lockland Local,0
OH,3904424,Logan-Hocking Local,5
OH,3904425,London City,6
OH,3904426,Lorain City,10
OH,3904427,Loveland City,5
OH,3904428,Madeira City,1
OH,3904429,Mansfield City,7
OH,3904430,Maple Heights City,10
OH,3904431,Mariemont City,0
OH,3904433,Marion City,8
OH,3904434,Martins Ferry City,7
OH,3904435,Massillon City,0
OH,3904436,Maumee City,1
OH,3904437,Mayfield City,3
OH,3904438,Medina City,5
OH,3904439,Miamisburg City,3
OH,3904440,Middletown City,8
OH,3904441,Mt Healthy City,7
OH,3904443,Napoleon Area City,0
OH,3904444,Nelsonville-York City,9
OH,3904445,Newark City,2
OH,3904446,New Boston Local,10
OH,3904447,New Lexington City,9
OH,3904448,New Philadelphia City,0
OH,3904449,Niles City,10
OH,3904450,North Canton City,0
OH,3904451,North College Hill City,7
OH,3904452,North Olmsted City,9
OH,3904453,North Ridgeville City,10
OH,3904454,North Royalton City,8
OH,3904455,Norton City,8
OH,3904456,Norwalk City,1
OH,3904457,Norwood City,1
OH,3904458,Oakwood City,1
OH,3904459,Oberlin City,10
OH,3904460,Oregon City,8
OH,3904461,Orrville City,0
OH,3904463,Parma City,8
OH,3904464,Piqua City,0
OH,3904465,Port Clinton City,3
OH,3904467,Princeton City,7
OH,3904468,Ravenna City,1
OH,3904469,Reading Community City,6
OH,3904470,Rocky River City,6
OH,3904471,St Bernard-Elmwood Place City,0
OH,3904472,St Marys City,0
OH,3904474,Sandusky City,4
OH,3904475,Shaker Heights City,10
OH,3904476,Sheffield-Sheffield Lake City,6
OH,3904479,South Euclid-Lyndhurst City,9
OH,3904480,South-Western City,8
OH,3904481,Springfield City,0
OH,3904482,Steubenville City,0
OH,3904483,Stow-Munroe Falls City,8
OH,3904484,Strongsville City,4
OH,3904485,Struthers City,0
OH,3904486,Sycamore Community City,0
OH,3904487,Sylvania City,8
OH,3904488,Tallmadge City,10
OH,3904489,Tiffin City,1
OH,3904490,Toleo City,10
OH,3904491,Toronto City,1
OH,3904492,Troy City,1
OH,3904493,Upper Arlington City,7
OH,3904494,Urbana City,1
OH,3904495,Vandalia-Butler City,2
OH,3904498,Wapakoneta City,4
OH,3904499,Warren City,8
OH,3904500,Warrensville Heights City,10
OH,3904502,Wellston City,1
OH,3904503,Wellsville Local,1
OH,3904504,Westerville City,7
OH,3904505,West Carrollton City,7
OH,3904506,Westlake City,3
OH,3904507,Whitehall City,8
OH,3904508,Wickliffe City,5
OH,3904509,Willard City,3
OH,3904510,Willoughby-Eastlake City,2
OH,3904511,Wilmington City,6
OH,3904513,Worthington City,8
OH,3904514,Wyoming City,3
OH,3904515,Xenia Community City,2
OH,3904516,Youngstown City,10
OH,3904517,Zanesville City,7
OH,3904518,Ada Exempted Village,3
OH,3904519,Amherst Exempted Village,0
OH,3904520,Barnesville Exempted Village,2
OH,3904521,Bluffton Exempted Village,10
OH,3904522,Bradford Exempted Village,0
OH,3904523,Bridgeport Exempted Village,2
OH,3904524,Harrison Hills City,1
OH,3904525,Caldwell Exempted Village,0
OH,3904526,Carey Exempted Village,0
OH,3904527,Carrollton Exempted Village,1
OH,3904528,Chagrin Falls Exempted Village,4
OH,3904529,Chesapeake Union Exempted Village,9
OH,3904531,Coldwater Exempted Village,0
OH,3904532,Columbiana Exempted Village,0
OH,3904533,Covington Exempted Village,0
OH,3904535,Crooksville Exempted Village,8
OH,3904536,Fairport Harbor Exempted Village,8
OH,3904537,Georgetown Exempted Village,1
OH,3904538,Gibsonburg Exempted Village,3
OH,3904539,Granville Exempted Village,0
OH,3904540,Greenfield Exempted Village,5
OH,3904541,Hicksville Exempted Village,1
OH,3904542,Hubbard Exempted Village,10
OH,3904543,Indian Hill Exempted Village,3
OH,3904545,Lisbon Exempted Village,0
OH,3904546,Loudonville-Perrysville Exempted Village,1
OH,3904547,Marysville Exempted Village,8
OH,3904548,Mechanicsburg Exempted Village,1
OH,3904549,Mentor Exempted Village,9
OH,3904550,Milford Exempted Village,2
OH,3904551,Milton-Union Exempted Village,1
OH,3904552,Montpelier Exempted Village,1
OH,3904553,Mount Gilead Exempted Village,5
OH,3904554,Newcomerstown Exempted Village,4
OH,3904555,New Richmond Exempted Village,1
OH,3904556,Newton Falls Exempted Village,8
OH,3904557,Paulding Exempted Village,0
OH,3904558,Perrysburg Exempted Village,7
OH,3904560,Rossford Exempted Village,8
OH,3904561,Tipp City Exempted Village,1
OH,3904563,Versailles Exempted Village,0
OH,3904564,Wauseon Exempted Village,0
OH,3904565,Wellington Exempted Village,8
OH,3904566,Windham Exempted Village,3
OH,3904567,Yellow Springs Exempted Village,8
OH,3904575,Allen East Local,5
OH,3904576,Bath Local,0
OH,3904577,Elida Local,0
OH,3904578,Perry Local (Allen),2
OH,3904579,Shawnee Local,5
OH,3904580,Spencerville Local,8
OH,3904582,Hillsdale Local,8
OH,3904583,Mapleton Local,0
OH,3904585,Buckeye Local (Ashtabula),10
OH,3904586,Grand Valley Local,10
OH,3904587,Jefferson Area Local,1
OH,3904588,Pymatuning Valley Local,2
OH,3904590,Alexander Local,8
OH,3904591,Federal Hocking Local,10
OH,3904592,Trimble Local,10
OH,3904594,Minster Local,0
OH,3904595,New Bremen Local,0
OH,3904596,New Knoxville Local,0
OH,3904597,Waynesfield-Goshen Local,8
OH,3904599,St Clairsville-Richland City,2
OH,3904600,Shadyside Local,2
OH,3904601,Union Local,5
OH,3904603,Eastern Local (Brown),3
OH,3904604,Fayetteville-Perry Local,1
OH,3904606,Western Brown Local,1
OH,3904607,Ripley-Union-Lewis-Huntington Local,3
OH,3904609,Edgewood City,3
OH,3904610,Fairfield City,5
OH,3904611,Lakota Local (Butler),0
OH,3904612,Madison Local (Butler),0
OH,3904613,New Miami Local,7
OH,3904614,Ross Local,2
OH,3904615,Talawanda City,5
OH,3904617,Brown Local,0
OH,3904619,Graham Local,1
OH,3904620,Triad Local,1
OH,3904621,West Liberty-Salem Local,1
OH,3904623,Greenon Local,1
OH,3904624,Tecumseh Local,7
OH,3904625,Northeastern Local (Clark),8
OH,3904626,Northwestern Local (Clark),1
OH,3904627,Southeastern Local (Clark),0
OH,3904628,Clark-Shawnee Local,7
OH,3904630,Batavia Local,8
OH,3904631,Bethel-Tate Local,0
OH,3904632,Clermont Northeastern Local,2
OH,3904633,Felicity-Franklin Local,0
OH,3904634,Goshen Local,0
OH,3904635,West Clermont Local,1
OH,3904636,Williamsburg Local,0
OH,3904638,Blanchester Local,1
OH,3904639,Clinton-Massie Local,1
OH,3904640,East Clinton Local,6
OH,3904642,Beaver Local,1
OH,3904643,Crestview Local (Columbiana),6
OH,3904644,Southern Local (Columbiana),7
OH,3904645,United Local,5
OH,3904647,Ridgewood Local,4
OH,3904648,River View Local,9
OH,3904650,Buckeye Central Local,0
OH,3904651,Colonel Crawford Local,0
OH,3904652,Wynford Local,1
OH,3904655,Cuyahoga Heights Local,10
OH,3904656,Independence Local,1
OH,3904657,Olmsted Falls City,8
OH,3904659,Richmond Heights Local,9
OH,3904660,Solon City,9
OH,3904662,Ansonia Local,1
OH,3904663,Arcanum-Butler Local,2
OH,3904664,Franklin Monroe Local,1
OH,3904667,Mississinawa Valley Local,1
OH,3904668,Tri-Village Local,1
OH,3904670,Ayersville Local,0
OH,3904671,Central Local,1
OH,3904672,Northeastern Local (Defiance),0
OH,3904674,Big Walnut Local,0
OH,3904675,Buckeye Valley Local,8
OH,3904676,Olentangy Local,7
OH,3904678,Edison Local (Erie),3
OH,3904679,Kelleys Island Local,0
OH,3904680,Margaretta Local,4
OH,3904681,Perkins Local,0
OH,3904682,Vermilion Local,5
OH,3904684,Amanda-Clearcreek Local,1
OH,3904685,Berne Union Local,5
OH,3904686,Bloom-Carroll Local,2
OH,3904687,Fairfield Union Local,8
OH,3904688,Liberty Union-Thurston Local,8
OH,3904689,Pickerington Local,8
OH,3904690,Walnut Township Local,4
OH,3904694,Canal Winchester Local,9
OH,3904695,Hamilton Local,8
OH,3904696,Gahanna-Jefferson City,7
OH,3904697,Groveport Madison Local,9
OH,3904699,New Albany-Plain Local,5
OH,3904700,Reynoldsburg City,7
OH,3904701,Hilliard City,7
OH,3904702,Dublin City,7
OH,3904704,Archbold-Area Local,0
OH,3904705,Evergreen Local,0
OH,3904706,Fayette Local,0
OH,3904707,Pettisville Local,0
OH,3904708,Pike-Delta-York Local,0
OH,3904709,Swanton Local,0
OH,3904716,Berkshire Local,0
OH,3904717,Cardinal Local,1
OH,3904718,Chardon Local,4
OH,3904719,Kenston Local,1
OH,3904722,West Geauga Local,1
OH,3904724,Beavercreek City,2
OH,3904725,Cedar Cliff Local,0
OH,3904726,Greeneview Local,1
OH,3904727,Bellbrook-Sugarcreek Local,1
OH,3904730,Rolling Hills Local,8
OH,3904733,Finneytown Local,6
OH,3904734,Forest Hills Local,0
OH,3904736,Northwest Local (Hamilton),0
OH,3904737,Oak Hills Local,7
OH,3904738,Southwest Local,0
OH,3904739,Three Rivers Local,7
OH,3904742,Arlington Local,7
OH,3904743,Cory-Rawson Local,6
OH,3904744,Liberty-Benton Local,6
OH,3904745,McComb Local,8
OH,3904747,Vanlue Local,8
OH,3904749,Hardin Northern Local,0
OH,3904750,Ridgemont Local,3
OH,3904751,Riverdale Local,6
OH,3904752,Upper Scioto Valley Local,0
OH,3904754,Conotton Valley Union Local,10
OH,3904757,Holgate Local,0
OH,3904758,Liberty Center Local,0
OH,3904759,Patrick Henry Local,0
OH,3904761,Bright Local,2
OH,3904762,Fairfield Local,2
OH,3904763,Lynchburg-Clay Local,5
OH,3904768,East Holmes Local,0
OH,3904769,West Holmes Local,4
OH,3904771,Monroeville Local,1
OH,3904772,New London Local,0
OH,3904773,South Central Local,3
OH,3904774,Western Reserve Local (Huron),3
OH,3904776,Oak Hill Union Local,0
OH,3904778,Buckeye Local (Jefferson),2
OH,3904779,Edison Local (Jefferson),1
OH,3904780,Indian Creek Local,0
OH,3904782,Centerburg Local,0
OH,3904783,Danville Local,1
OH,3904785,Fredericktown Local,0
OH,3904787,Kirtland Local,3
OH,3904788,Madison Local (Lake),1
OH,3904790,Perry Local (Lake),4
OH,3904792,Dawson-Bryant Local,2
OH,3904793,Fairland Local,1
OH,3904794,Rock Hill Local,1
OH,3904795,South Point Local,10
OH,3904796,Symmes Valley Local,0
OH,3904798,Johnstown-Monroe Local,0
OH,3904799,Lakewood Local,10
OH,3904800,Licking Heights Local,10
OH,3904801,Licking Valley Local,3
OH,3904802,North Fork Local,0
OH,3904803,Northridge Local (Licking),8
OH,3904804,Southwest Licking Local,0
OH,3904807,Benjamin Logan Local,0
OH,3904808,Indian Lake Local,0
OH,3904809,Riverside Local (Logan),0
OH,3904811,Avon Local,0
OH,3904812,Avon Lake City,0
OH,3904813,Clearview Local,10
OH,3904814,Columbia Local,9
OH,3904815,Firelands Local,0
OH,3904816,Keystone Local,1
OH,3904817,Midview Local,0
OH,3904820,Anthony Wayne Local,8
OH,3904821,Ottawa Hills Local,0
OH,3904822,Springfield Local (Lucas),8
OH,3904823,Washington Local,8
OH,3904825,Jefferson Local,7
OH,3904826,Jonathan Alder Local,7
OH,3904827,Madison-Plains Local,3
OH,3904829,Austintown Local,0
OH,3904830,Boardman Local,0
OH,3904831,Canfield Local,0
OH,3904832,Jackson-Milton Local,1
OH,3904833,Lowellville Local,4
OH,3904834,Poland Local,2
OH,3904835,Sebring Local,0
OH,3904836,South Range Local,2
OH,3904837,Springfield Local (Mahoning),0
OH,3904838,West Branch Local,1
OH,3904839,Western Reserve Local (Mahoning),2
OH,3904841,Elgin Local,4
OH,3904842,Pleasant Local,10
OH,3904843,Ridgedale Local,4
OH,3904844,River Valley Local,10
OH,3904846,Black River Local,5
OH,3904847,Buckeye Local (Medina),1
OH,3904848,Cloverleaf Local,2
OH,3904849,Highland Local (Medina),2
OH,3904851,Eastern Local (Meigs),10
OH,3904852,Meigs Local,10
OH,3904853,Southern Local (Meigs),0
OH,3904857,Parkway Local,0
OH,3904858,St Henry Consolidated Local,0
OH,3904859,Fort Recovery Local,0
OH,3904861,Bethel Local,2
OH,3904862,Miami East Local,2
OH,3904863,Newton Local,0
OH,3904865,Switzerland of Ohio Local,6
OH,3904867,Brookville Local,0
OH,3904868,Jefferson Township Local,10
OH,3904869,Trotwood-Madison City,10
OH,3904870,Mad River Local,10
OH,3904871,New Lebanon Local,4
OH,3904872,Northmont City,10
OH,3904873,Northridge Local (Montgomery),10
OH,3904874,Valley View Local,6
OH,3904875,Huber Heights City,10
OH,3904877,Morgan Local,1
OH,3904879,Cardington-Lincoln Local,0
OH,3904880,Highland Local (Morrow),5
OH,3904881,Northmor Local,2
OH,3904883,East Muskingum Local,0
OH,3904884,Franklin Local,7
OH,3904885,Maysville Local,3
OH,3904887,Tri-Valley Local,0
OH,3904888,West Muskingum Local,0
OH,3904890,Noble Local,0
OH,3904892,Benton Carroll Salem Local,0
OH,3904893,Danbury Local,0
OH,3904894,Genoa Area Local,4
OH,3904897,Put-In-Bay Local,0
OH,3904899,Antwerp Local,0
OH,3904900,Twin Valley Community Local,2
OH,3904903,Wayne Trace Local,0
OH,3904905,Northern Local,1
OH,3904906,Southern Local (Perry),0
OH,3904908,Logan Elm Local,3
OH,3904909,Teays Valley Local,4
OH,3904910,Westfall Local,3
OH,3904912,Eastern Local (Pike),0
OH,3904913,Scioto Valley Local,5
OH,3904914,Waverly City,10
OH,3904915,Western Local,0
OH,3904917,Aurora City,2
OH,3904918,Crestwood Local,1
OH,3904919,Field Local,0
OH,3904920,James A Garfield Local,0
OH,3904921,Rootstown Local,2
OH,3904922,Southeast Local (Portage),7
OH,3904923,Streetsboro City,6
OH,3904924,Waterloo Local,0
OH,3904926,Tri-County North Local,0
OH,3904927,National Trail Local,0
OH,3904928,Preble Shawnee Local,0
OH,3904931,Columbus Grove Local,1
OH,3904932,Continental Local,0
OH,3904933,Jennings Local,0
OH,3904934,Kalida Local,0
OH,3904935,Leipsic Local,0
OH,3904936,Miller City-New Cleveland Local,1
OH,3904937,Ottawa-Glandorf Local,2
OH,3904938,Ottoville Local,0
OH,3904939,Pandora-Gilboa Local,0
OH,3904941,Clear Fork Valley Local,1
OH,3904942,Crestview Local (Richland),3
OH,3904943,Lexington Local,1
OH,3904944,Lucas Local,1
OH,3904945,Madison Local (Richland),1
OH,3904946,Plymouth-Shiloh Local,1
OH,3904947,Ontario Local,1
OH,3904949,Adena Local,1
OH,3904950,Huntington Local,2
OH,3904951,Paint Valley Local,4
OH,3904952,Southeastern Local (Ross),0
OH,3904953,Union-Scioto Local,0
OH,3904954,Zane Trace Local,0
OH,3904956,Lakota Local (Sandusky),0
OH,3904957,Woodmore Local,5
OH,3904959,Bloom-Vernon Local,10
OH,3904961,Green Local (Scioto),10
OH,3904962,Minford Local,10
OH,3904963,Northwest Local (Scioto),10
OH,3904964,Valley Local,10
OH,3904965,Washington-Nile Local,8
OH,3904966,Wheelersburg Local,10
OH,3904968,Seneca East Local,0
OH,3904970,Hopewell-Loudon Local,3
OH,3904971,New Riegel Local,0
OH,3904976,Botkins Local,0
OH,3904977,Fairlawn Local,1
OH,3904978,Fort Loramie Local,0
OH,3904979,Hardin-Houston Local,0
OH,3904981,Russia Local,0
OH,3904983,Canton Local,0
OH,3904984,Fairless Local,0
OH,3904985,Jackson Local,1
OH,3904986,Lake Local (Stark),0
OH,3904987,Louisville City,0
OH,3904988,Marlington Local,1
OH,3904989,Minerva Local,0
OH,3904990,Northwest Local (Stark),1
OH,3904991,Osnaburg Local,0
OH,3904992,Perry Local (Stark),0
OH,3904993,Plain Local,2
OH,3904994,Sandy Valley Local,0
OH,3904995,Tuslaw Local,0
OH,3904997,Woodridge Local,10
OH,3904998,Copley-Fairlawn City,2
OH,3904999,Coventry Local,5
OH,3905000,Manchester Local (Summit),4
OH,3905001,Green Local (Summit),1
OH,3905002,Hudson City,6
OH,3905003,Mogadore Local,4
OH,3905004,Nordonia Hills City,8
OH,3905005,Revere Local,1
OH,3905006,Springfield Local (Summit),3
OH,3905007,Twinsburg City,1
OH,3905009,Bloomfield-Mespo Local,6
OH,3905011,Bristol Local,8
OH,3905012,Brookfield Local,10
OH,3905013,Champion Local,8
OH,3905015,Mathews Local,6
OH,3905016,Howland Local,10
OH,3905017,Joseph Badger Local,2
OH,3905018,Lakeview Local,8
OH,3905019,Liberty Local,8
OH,3905020,Lordstown Local,2
OH,3905021,Maplewood Local,6
OH,3905022,McDonald Local,8
OH,3905023,Southington Local,2
OH,3905024,LaBrae Local,8
OH,3905025,Weathersfield Local,2
OH,3905027,Garaway Local,1
OH,3905028,Indian Valley Local,1
OH,3905029,Strasburg-Franklin Local,0
OH,3905030,Tuscarawas Valley Local,1
OH,3905032,Fairbanks Local,7
OH,3905033,North Union Local,5
OH,3905035,Crestview Local (Van Wert),1
OH,3905039,Vinton County Local,1
OH,3905041,Carlisle Local,0
OH,3905042,Springboro Community City,0
